day,type,value_buy,value_sell
2020-04-30,Blue,109.49,119.49
2020-04-29,Oficial,64.01,69.01
2020-04-29,Blue,110.53,120.53
2020-04-28,Oficial,63.92,68.92
2020-04-28,Blue,108.77,118.77
2020-04-27,Oficial,63.77,68.77
2020-04-27,Blue,107.45,117.45
2020-04-26,Oficial,63.69,68.69
2020-04-26,Blue,107.00,117.00
2020-04-25,Oficial,63.69,68.69
2020-04-25,Blue,107.00,117.00
2020-04-24,Oficial,63.53,68.53
2020-04-24,Blue,108.44,118.44
2020-04-23,Oficial,63.40,68.40
2020-04-23,Blue,104.29,114.29
2020-04-22,Oficial,63.37,68.37
2020-04-22,Blue,98.77,108.16
2020-04-21,Oficial,63.12,68.12
2020-04-21,Blue,96.64,105.64
2020-04-20,Oficial,62.96,67.96
2020-04-20,Blue,96.00,105.00
2020-04-19,Oficial,62.96,67.96
2020-04-19,Blue,96.00,105.00
2020-04-18,Oficial,62.96,67.96
2020-04-18,Blue,96.00,105.00
2020-04-17,Oficial,62.91,67.91
2020-04-17,Blue,95.34,102.19
2020-04-16,Oficial,62.73,67.73
2020-04-16,Blue,92.47,97.94
2020-04-15,Oficial,62.55,67.55
2020-04-15,Blue,87.07,92.48
2020-04-14,Oficial,62.47,67.47
2020-04-14,Blue,85.05,89.53
2020-04-13,Oficial,62.21,67.21
2020-04-13,Blue,81.82,86.82
2020-04-12,Oficial,62.07,67.07
2020-04-12,Blue,80.00,85.00
2020-04-11,Oficial,62.07,67.07
2020-04-11,Blue,80.00,85.00
2020-04-10,Oficial,62.07,67.07
2020-04-10,Blue,80.00,85.00
2020-04-09,Oficial,62.07,67.07
2020-04-09,Blue,80.00,85.00
2020-04-08,Oficial,62.79,67.79
2020-04-08,Blue,80.00,85.00
2020-04-07,Oficial,62.03,67.03
2020-04-07,Blue,80.00,85.00
2020-04-06,Oficial,61.90,66.90
2020-04-06,Blue,78.98,83.98
2020-04-05,Oficial,61.85,66.85
2020-04-05,Blue,78.50,83.50
2020-04-04,Oficial,61.85,66.85
2020-04-04,Blue,78.50,83.50
2020-04-03,Oficial,61.67,66.67
2020-04-03,Blue,78.50,83.50
2020-04-02,Oficial,62.47,67.47
2020-04-02,Blue,78.99,83.50
2020-04-01,Oficial,61.58,66.58
2020-04-01,Blue,79.06,83.50
2020-03-31,Oficial,61.58,66.58
2020-03-31,Blue,78.50,83.50
2020-03-30,Oficial,61.24,66.51
2020-03-30,Blue,78.50,83.50
2020-03-29,Oficial,61.44,66.44
2020-03-29,Blue,78.50,83.50
2020-03-28,Oficial,61.44,66.44
2020-03-28,Blue,78.50,83.50
2020-03-27,Oficial,61.26,66.26
2020-03-27,Blue,79.05,84.05
2020-03-26,Oficial,60.98,65.98
2020-03-26,Blue,79.50,84.50
2020-03-25,Oficial,60.90,65.90
2020-03-25,Blue,80.16,85.16
2020-03-24,Oficial,60.91,65.91
2020-03-24,Blue,80.50,85.50
2020-03-23,Oficial,60.91,65.91
2020-03-23,Blue,80.50,85.50
2020-03-22,Oficial,60.91,65.91
2020-03-22,Blue,80.50,85.50
2020-03-21,Oficial,60.91,65.91
2020-03-21,Blue,80.50,85.50
2020-03-20,Oficial,60.73,65.73
2020-03-20,Blue,81.02,85.50
2020-03-19,Oficial,60.52,65.52
2020-03-19,Blue,83.24,87.77
2020-03-18,Oficial,60.16,65.16
2020-03-18,Blue,83.10,87.43
2020-03-17,Oficial,60.05,65.05
2020-03-17,Blue,81.48,85.48
2020-03-16,Oficial,60.15,65.06
2020-03-16,Blue,80.32,84.32
2020-03-15,Oficial,60.05,65.05
2020-03-15,Blue,79.75,83.75
2020-03-14,Oficial,60.05,65.05
2020-03-14,Blue,79.75,83.75
2020-03-13,Oficial,60.04,65.04
2020-03-13,Blue,79.26,83.26
2020-03-12,Oficial,59.85,64.85
2020-03-12,Blue,77.20,81.20
2020-03-11,Oficial,59.73,64.73
2020-03-11,Blue,75.82,79.82
2020-03-10,Oficial,59.69,64.69
2020-03-10,Blue,75.58,79.58
2020-03-09,Oficial,59.70,64.70
2020-03-09,Blue,74.92,78.92
2020-03-08,Oficial,59.71,64.71
2020-03-08,Blue,74.50,78.50
2020-03-07,Oficial,59.71,64.71
2020-03-07,Blue,74.50,78.50
2020-03-06,Oficial,59.55,64.57
2020-03-06,Blue,74.50,78.50
2020-03-05,Oficial,59.47,64.47
2020-03-05,Blue,74.50,78.50
2020-03-04,Oficial,59.51,64.51
2020-03-04,Blue,74.50,78.50
2020-03-03,Oficial,59.46,64.46
2020-03-03,Blue,74.50,78.50
2020-03-02,Oficial,59.31,64.31
2020-03-02,Blue,74.50,78.50
2020-03-01,Oficial,59.26,64.26
2020-03-01,Blue,74.50,78.50
2020-02-29,Oficial,59.26,64.26
2020-02-29,Blue,74.50,78.50
2020-02-28,Oficial,59.11,64.11
2020-02-28,Blue,74.50,78.50
2020-02-27,Oficial,59.08,64.07
2020-02-27,Blue,74.63,78.63
2020-02-26,Oficial,59.02,64.02
2020-02-26,Blue,74.77,78.77
2020-02-25,Oficial,58.99,63.99
2020-02-25,Blue,74.80,78.80
2020-02-24,Oficial,58.99,63.99
2020-02-24,Blue,74.80,78.80
2020-02-23,Oficial,58.99,63.99
2020-02-23,Blue,74.80,78.80
2020-02-22,Oficial,58.99,63.99
2020-02-22,Blue,74.80,78.80
2020-02-21,Oficial,58.93,63.93
2020-02-21,Blue,74.85,78.85
2020-02-20,Oficial,58.78,63.78
2020-02-20,Blue,74.90,78.90
2020-02-19,Oficial,58.88,63.88
2020-02-19,Blue,74.77,78.77
2020-02-18,Oficial,58.87,63.88
2020-02-18,Blue,74.28,78.28
2020-02-17,Oficial,58.20,63.74
2020-02-17,Blue,73.94,77.94
2020-02-16,Oficial,57.73,63.73
2020-02-16,Blue,73.90,77.90
2020-02-15,Oficial,57.73,63.73
2020-02-15,Blue,73.90,77.90
2020-02-14,Oficial,57.59,63.59
2020-02-14,Blue,74.56,78.56
2020-02-13,Oficial,57.56,63.56
2020-02-13,Blue,74.54,78.54
2020-02-12,Oficial,57.53,63.53
2020-02-12,Blue,73.80,77.80
2020-02-11,Oficial,57.38,63.38
2020-02-11,Blue,73.16,77.16
2020-02-10,Oficial,57.16,63.16
2020-02-10,Blue,73.35,77.35
2020-02-09,Oficial,57.05,63.05
2020-02-09,Blue,73.50,77.50
2020-02-08,Oficial,57.05,63.05
2020-02-08,Blue,73.50,77.50
2020-02-07,Oficial,57.04,63.04
2020-02-07,Blue,73.50,77.50
2020-02-06,Oficial,57.06,63.06
2020-02-06,Blue,73.77,77.77
2020-02-05,Oficial,57.53,63.08
2020-02-05,Blue,74.00,78.00
2020-02-04,Oficial,58.05,63.05
2020-02-04,Blue,74.00,78.00
2020-02-03,Oficial,58.03,63.03
2020-02-03,Blue,74.83,78.00
2020-02-02,Oficial,58.03,63.03
2020-02-02,Blue,74.00,78.00
2020-02-01,Oficial,58.03,63.03
2020-02-01,Blue,74.00,78.00
2020-01-31,Oficial,58.00,63.00
2020-01-31,Blue,73.90,77.96
2020-01-30,Oficial,57.97,62.97
2020-01-30,Blue,74.17,78.17
2020-01-29,Oficial,58.03,63.03
2020-01-29,Blue,74.25,78.25
2020-01-28,Oficial,58.00,63.00
2020-01-28,Blue,74.10,78.10
2020-01-27,Oficial,57.98,62.98
2020-01-27,Blue,74.25,78.25
2020-01-26,Oficial,57.98,62.98
2020-01-26,Blue,74.50,78.50
2020-01-25,Oficial,57.98,62.98
2020-01-25,Blue,74.50,78.50
2020-01-24,Oficial,57.98,62.98
2020-01-24,Blue,74.12,78.12
2020-01-23,Oficial,57.98,62.98
2020-01-23,Blue,73.75,77.75
2020-01-22,Oficial,57.98,62.98
2020-01-22,Blue,73.62,77.62
2020-01-21,Oficial,57.97,62.97
2020-01-21,Blue,73.80,77.80
2020-01-20,Oficial,57.97,62.97
2020-01-20,Blue,73.79,77.88
2020-01-19,Oficial,57.97,62.97
2020-01-19,Blue,73.75,77.75
2020-01-18,Oficial,57.97,62.97
2020-01-18,Blue,73.75,77.75
2020-01-17,Oficial,58.18,62.97
2020-01-17,Blue,73.71,77.71
2020-01-16,Oficial,58.29,62.98
2020-01-16,Blue,73.92,77.92
2020-01-15,Oficial,57.97,62.97
2020-01-15,Blue,73.68,77.68
2020-01-14,Oficial,57.96,62.96
2020-01-14,Blue,72.36,76.92
2020-01-13,Oficial,58.20,62.96
2020-01-13,Blue,71.50,76.50
2020-01-12,Oficial,57.96,62.96
2020-01-12,Blue,71.50,76.50
2020-01-11,Oficial,57.96,62.96
2020-01-11,Blue,71.50,76.50
2020-01-10,Oficial,58.07,63.07
2020-01-10,Blue,71.50,76.50
2020-01-09,Oficial,57.98,62.98
2020-01-09,Blue,71.50,76.50
2020-01-08,Oficial,57.99,62.99
2020-01-08,Blue,71.38,76.38
2020-01-07,Oficial,57.99,62.99
2020-01-07,Blue,71.77,76.77
2020-01-06,Oficial,57.98,62.98
2020-01-06,Blue,72.15,77.15
2020-01-05,Oficial,57.98,62.98
2020-01-05,Blue,72.00,77.00
2020-01-04,Oficial,57.98,62.98
2020-01-04,Blue,72.00,77.00
2020-01-03,Oficial,57.99,62.99
2020-01-03,Blue,72.00,77.00
2020-01-02,Oficial,57.99,62.99
2020-01-02,Blue,72.88,77.88
2020-01-01,Oficial,57.99,62.99
2020-01-01,Blue,73.50,78.50
2019-12-31,Oficial,57.99,62.99
2019-12-31,Blue,73.50,78.50
2019-12-30,Oficial,57.98,62.98
2019-12-30,Blue,73.50,78.50
2019-12-29,Oficial,57.99,62.99
2019-12-29,Blue,73.50,78.50
2019-12-28,Oficial,57.99,62.99
2019-12-28,Blue,73.50,78.50
2019-12-27,Oficial,57.99,62.99
2019-12-27,Blue,74.45,79.45
2019-12-26,Oficial,58.00,63.00
2019-12-26,Blue,73.55,78.45
2019-12-25,Oficial,58.00,63.00
2019-12-25,Blue,71.75,76.75
2019-12-24,Oficial,58.00,63.00
2019-12-24,Blue,71.75,76.75
2019-12-23,Oficial,57.99,62.99
2019-12-23,Blue,70.83,75.74
2019-12-22,Oficial,57.99,62.99
2019-12-22,Blue,70.00,75.00
2019-12-21,Oficial,57.99,62.99
2019-12-21,Blue,70.00,75.00
2019-12-20,Oficial,58.04,63.04
2019-12-20,Blue,71.73,75.56
2019-12-19,Oficial,58.08,63.08
2019-12-19,Blue,72.33,75.98
2019-12-18,Oficial,58.09,63.09
2019-12-18,Blue,70.11,74.80
2019-12-17,Oficial,58.07,63.07
2019-12-17,Blue,68.29,73.25
2019-12-16,Oficial,58.08,63.08
2019-12-16,Blue,64.85,69.60
2019-12-15,Oficial,58.07,63.07
2019-12-15,Blue,61.75,66.75
2019-12-14,Oficial,58.07,63.07
2019-12-14,Blue,61.75,66.75
2019-12-13,Oficial,58.08,63.08
2019-12-13,Blue,62.26,66.58
2019-12-12,Oficial,58.08,63.08
2019-12-12,Blue,63.73,67.73
2019-12-11,Oficial,58.46,63.04
2019-12-11,Blue,65.10,69.10
2019-12-10,Oficial,58.75,62.99
2019-12-10,Blue,66.23,69.72
2019-12-09,Oficial,58.63,63.16
2019-12-09,Blue,67.68,70.68
2019-12-08,Oficial,57.94,62.94
2019-12-08,Blue,68.00,71.00
2019-12-07,Oficial,57.94,62.94
2019-12-07,Blue,68.00,71.00
2019-12-06,Oficial,57.94,62.94
2019-12-06,Blue,66.87,70.38
2019-12-05,Oficial,58.57,62.93
2019-12-05,Blue,65.61,69.35
2019-12-04,Oficial,57.92,62.92
2019-12-04,Blue,64.65,68.65
2019-12-03,Oficial,57.92,62.92
2019-12-03,Blue,64.31,68.31
2019-12-02,Oficial,57.92,62.92
2019-12-02,Blue,65.31,68.80
2019-12-01,Oficial,57.93,62.93
2019-12-01,Blue,66.25,69.25
2019-11-30,Oficial,57.93,62.93
2019-11-30,Blue,66.25,69.25
2019-11-29,Oficial,57.90,62.90
2019-11-29,Blue,66.40,69.51
2019-11-28,Oficial,57.86,62.86
2019-11-28,Blue,66.45,69.45
2019-11-27,Oficial,57.87,62.87
2019-11-27,Blue,65.66,68.66
2019-11-26,Oficial,57.90,62.90
2019-11-26,Blue,65.14,68.14
2019-11-25,Oficial,57.90,62.90
2019-11-25,Blue,65.25,68.30
2019-11-24,Oficial,57.90,62.90
2019-11-24,Blue,65.50,68.50
2019-11-23,Oficial,57.90,62.90
2019-11-23,Blue,65.50,68.50
2019-11-22,Oficial,57.90,62.90
2019-11-22,Blue,64.39,67.39
2019-11-21,Oficial,57.91,62.91
2019-11-21,Blue,63.71,66.71
2019-11-20,Oficial,57.89,62.89
2019-11-20,Blue,63.28,66.28
2019-11-19,Oficial,57.91,62.91
2019-11-19,Blue,63.55,66.55
2019-11-18,Oficial,57.93,62.93
2019-11-18,Blue,63.75,66.75
2019-11-17,Oficial,57.93,62.93
2019-11-17,Blue,63.75,66.75
2019-11-16,Oficial,57.93,62.93
2019-11-16,Blue,63.75,66.75
2019-11-15,Oficial,57.94,62.94
2019-11-15,Blue,63.77,66.77
2019-11-14,Oficial,57.98,62.98
2019-11-14,Blue,63.79,66.79
2019-11-13,Oficial,57.99,62.99
2019-11-13,Blue,62.96,65.96
2019-11-12,Oficial,58.00,63.00
2019-11-12,Blue,61.86,64.86
2019-11-11,Oficial,58.06,63.06
2019-11-11,Blue,61.91,64.91
2019-11-10,Oficial,58.05,63.05
2019-11-10,Blue,62.25,65.25
2019-11-09,Oficial,58.05,63.05
2019-11-09,Blue,62.25,65.25
2019-11-08,Oficial,58.14,63.14
2019-11-08,Blue,61.39,64.39
2019-11-07,Oficial,58.24,63.24
2019-11-07,Blue,61.60,64.60
2019-11-06,Oficial,58.26,63.26
2019-11-06,Blue,61.74,64.74
2019-11-05,Oficial,58.30,63.30
2019-11-05,Blue,62.31,65.07
2019-11-04,Oficial,58.34,63.34
2019-11-04,Blue,63.54,66.54
2019-11-03,Oficial,58.35,63.35
2019-11-03,Blue,64.50,67.50
2019-11-02,Oficial,58.35,63.35
2019-11-02,Blue,64.50,67.50
2019-11-01,Oficial,58.29,63.29
2019-11-01,Blue,65.07,68.29
2019-10-31,Oficial,58.36,63.36
2019-10-31,Blue,65.11,68.11
2019-10-30,Oficial,58.45,63.45
2019-10-30,Blue,64.12,67.12
2019-10-29,Oficial,58.44,63.44
2019-10-29,Blue,67.99,70.99
2019-10-28,Oficial,59.85,64.32
2019-10-28,Blue,71.93,74.93
2019-10-27,Oficial,61.00,65.00
2019-10-27,Blue,72.50,75.50
2019-10-26,Oficial,61.00,65.00
2019-10-26,Blue,72.50,75.50
2019-10-25,Oficial,60.10,64.10
2019-10-25,Blue,68.95,71.95
2019-10-24,Oficial,58.81,62.81
2019-10-24,Blue,66.89,69.89
2019-10-23,Oficial,57.82,61.82
2019-10-23,Blue,65.44,68.44
2019-10-22,Oficial,57.16,61.16
2019-10-22,Blue,63.62,66.62
2019-10-21,Oficial,56.85,60.85
2019-10-21,Blue,62.72,65.72
2019-10-20,Oficial,56.73,60.73
2019-10-20,Blue,62.25,65.25
2019-10-19,Oficial,56.73,60.73
2019-10-19,Blue,62.25,65.25
2019-10-18,Oficial,56.66,60.66
2019-10-18,Blue,63.58,66.60
2019-10-17,Oficial,56.56,60.56
2019-10-17,Blue,63.33,65.75
2019-10-16,Oficial,56.48,60.48
2019-10-16,Blue,61.88,63.88
2019-10-15,Oficial,56.38,60.38
2019-10-15,Blue,61.53,63.53
2019-10-14,Oficial,56.31,60.31
2019-10-14,Blue,61.50,63.50
2019-10-13,Oficial,56.31,60.31
2019-10-13,Blue,61.50,63.50
2019-10-12,Oficial,56.31,60.31
2019-10-12,Blue,61.50,63.50
2019-10-11,Oficial,56.31,60.31
2019-10-11,Blue,61.09,63.22
2019-10-10,Oficial,56.31,60.31
2019-10-10,Blue,60.15,62.15
2019-10-09,Oficial,56.27,60.27
2019-10-09,Blue,58.58,61.61
2019-10-08,Oficial,56.21,60.21
2019-10-08,Blue,57.82,61.33
2019-10-07,Oficial,56.16,60.16
2019-10-07,Blue,58.27,61.27
2019-10-06,Oficial,56.09,60.09
2019-10-06,Blue,58.25,61.25
2019-10-05,Oficial,56.09,60.09
2019-10-05,Blue,58.25,61.25
2019-10-04,Oficial,56.17,60.17
2019-10-04,Blue,58.11,61.11
2019-10-03,Oficial,56.24,60.24
2019-10-03,Blue,58.28,61.28
2019-10-02,Oficial,56.19,60.19
2019-10-02,Blue,58.04,61.04
2019-10-01,Oficial,55.94,59.94
2019-10-01,Blue,58.12,61.15
2019-09-30,Oficial,55.72,59.72
2019-09-30,Blue,58.46,61.46
2019-09-29,Oficial,55.56,59.56
2019-09-29,Blue,58.50,61.50
2019-09-28,Oficial,55.56,59.56
2019-09-28,Blue,58.50,61.50
2019-09-27,Oficial,55.53,59.53
2019-09-27,Blue,58.86,61.86
2019-09-26,Oficial,55.46,59.46
2019-09-26,Blue,58.83,61.83
2019-09-25,Oficial,55.35,59.35
2019-09-25,Blue,58.79,61.79
2019-09-24,Oficial,55.33,59.33
2019-09-24,Blue,59.70,62.10
2019-09-23,Oficial,55.22,59.22
2019-09-23,Blue,58.88,62.63
2019-09-22,Oficial,55.08,59.08
2019-09-22,Blue,58.75,62.75
2019-09-21,Oficial,55.08,59.08
2019-09-21,Blue,58.75,62.75
2019-09-20,Oficial,55.07,59.07
2019-09-20,Blue,59.41,62.84
2019-09-19,Oficial,55.13,59.13
2019-09-19,Blue,59.86,62.86
2019-09-18,Oficial,55.09,59.09
2019-09-18,Blue,59.31,62.31
2019-09-17,Oficial,54.91,58.91
2019-09-17,Blue,58.74,61.74
2019-09-16,Oficial,54.58,58.58
2019-09-16,Blue,57.90,61.50
2019-09-15,Oficial,54.44,58.44
2019-09-15,Blue,57.50,61.50
2019-09-14,Oficial,54.44,58.44
2019-09-14,Blue,57.50,61.50
2019-09-13,Oficial,54.42,58.42
2019-09-13,Blue,56.12,60.67
2019-09-12,Oficial,54.32,58.32
2019-09-12,Blue,55.19,59.44
2019-09-11,Oficial,54.18,58.18
2019-09-11,Blue,54.64,58.76
2019-09-10,Oficial,54.17,58.17
2019-09-10,Blue,54.81,58.90
2019-09-09,Oficial,54.11,58.11
2019-09-09,Blue,55.00,59.00
2019-09-08,Oficial,54.02,58.02
2019-09-08,Blue,55.00,59.00
2019-09-07,Oficial,54.02,58.02
2019-09-07,Blue,55.00,59.00
2019-09-06,Oficial,54.11,58.11
2019-09-06,Blue,54.49,59.00
2019-09-05,Oficial,53.50,58.12
2019-09-05,Blue,54.00,59.00
2019-09-04,Oficial,53.30,58.30
2019-09-04,Blue,55.68,60.06
2019-09-03,Oficial,53.40,58.47
2019-09-03,Blue,58.77,62.77
2019-09-02,Oficial,55.60,60.41
2019-09-02,Blue,59.67,63.33
2019-09-01,Oficial,57.54,62.04
2019-09-01,Blue,60.00,63.00
2019-08-31,Oficial,57.54,62.04
2019-08-31,Blue,60.00,63.00
2019-08-30,Oficial,56.97,61.11
2019-08-30,Blue,58.50,61.50
2019-08-29,Oficial,56.49,60.49
2019-08-29,Blue,58.97,60.58
2019-08-28,Oficial,55.53,59.53
2019-08-28,Blue,57.85,59.83
2019-08-27,Oficial,53.80,57.91
2019-08-27,Blue,55.04,58.04
2019-08-26,Oficial,52.60,57.32
2019-08-26,Blue,54.10,57.78
2019-08-25,Oficial,52.31,57.31
2019-08-25,Blue,54.00,58.00
2019-08-24,Oficial,52.31,57.31
2019-08-24,Blue,54.00,58.00
2019-08-23,Oficial,52.27,57.27
2019-08-23,Blue,54.00,58.00
2019-08-22,Oficial,52.27,57.27
2019-08-22,Blue,54.35,58.35
2019-08-21,Oficial,52.37,57.37
2019-08-21,Blue,53.97,58.15
2019-08-20,Oficial,52.88,57.88
2019-08-20,Blue,54.36,58.68
2019-08-19,Oficial,53.12,58.12
2019-08-19,Blue,55.00,59.00
2019-08-18,Oficial,53.12,58.12
2019-08-18,Blue,55.00,59.00
2019-08-17,Oficial,53.12,58.12
2019-08-17,Blue,55.00,59.00
2019-08-16,Oficial,53.94,58.94
2019-08-16,Blue,55.00,59.00
2019-08-15,Oficial,55.81,60.81
2019-08-15,Blue,57.01,60.72
2019-08-14,Oficial,54.65,60.29
2019-08-14,Blue,55.07,58.90
2019-08-13,Oficial,52.01,57.95
2019-08-13,Blue,53.15,57.15
2019-08-12,Oficial,48.97,52.95
2019-08-12,Blue,48.94,52.26
2019-08-11,Oficial,44.35,46.55
2019-08-11,Blue,45.40,46.90
2019-08-10,Oficial,44.35,46.55
2019-08-10,Blue,45.40,46.90
2019-08-09,Oficial,44.32,46.52
2019-08-09,Blue,45.31,46.81
2019-08-08,Oficial,44.44,46.64
2019-08-08,Blue,45.07,46.57
2019-08-07,Oficial,44.46,46.66
2019-08-07,Blue,44.94,46.44
2019-08-06,Oficial,44.36,46.56
2019-08-06,Blue,45.01,46.51
2019-08-05,Oficial,44.10,46.30
2019-08-05,Blue,44.66,46.24
2019-08-04,Oficial,43.69,45.89
2019-08-04,Blue,44.40,45.90
2019-08-03,Oficial,43.69,45.89
2019-08-03,Blue,44.40,45.90
2019-08-02,Oficial,43.53,45.73
2019-08-02,Blue,44.14,45.64
2019-08-01,Oficial,43.11,45.31
2019-08-01,Blue,43.80,45.30
2019-07-31,Oficial,42.87,45.07
2019-07-31,Blue,43.69,45.19
2019-07-30,Oficial,42.79,44.99
2019-07-30,Blue,43.64,45.14
2019-07-29,Oficial,42.54,44.74
2019-07-29,Blue,43.55,45.05
2019-07-28,Oficial,42.31,44.51
2019-07-28,Blue,43.45,44.95
2019-07-27,Oficial,42.31,44.51
2019-07-27,Blue,43.45,44.95
2019-07-26,Oficial,42.34,44.52
2019-07-26,Blue,43.45,44.95
2019-07-25,Oficial,42.10,44.30
2019-07-25,Blue,43.27,44.77
2019-07-24,Oficial,41.76,43.96
2019-07-24,Blue,42.90,44.40
2019-07-23,Oficial,41.54,43.70
2019-07-23,Blue,42.62,44.12
2019-07-22,Oficial,41.42,43.62
2019-07-22,Blue,42.49,43.99
2019-07-21,Oficial,41.42,43.62
2019-07-21,Blue,42.45,43.95
2019-07-20,Oficial,41.42,43.62
2019-07-20,Blue,42.45,43.95
2019-07-19,Oficial,41.47,43.62
2019-07-19,Blue,42.44,43.95
2019-07-18,Oficial,41.45,43.65
2019-07-18,Blue,42.59,44.09
2019-07-17,Oficial,41.53,43.73
2019-07-17,Blue,42.87,44.37
2019-07-16,Oficial,41.41,43.61
2019-07-16,Blue,42.60,44.10
2019-07-15,Oficial,40.88,43.08
2019-07-15,Blue,41.93,43.43
2019-07-14,Oficial,40.65,42.85
2019-07-14,Blue,41.75,43.25
2019-07-13,Oficial,40.65,42.85
2019-07-13,Blue,41.75,43.25
2019-07-12,Oficial,40.69,42.89
2019-07-12,Blue,41.72,43.22
2019-07-11,Oficial,40.82,43.02
2019-07-11,Blue,41.47,42.97
2019-07-10,Oficial,40.90,43.10
2019-07-10,Blue,41.33,42.83
2019-07-09,Oficial,40.90,43.10
2019-07-09,Blue,41.40,42.90
2019-07-08,Oficial,40.90,43.10
2019-07-08,Blue,41.40,42.90
2019-07-07,Oficial,40.90,43.10
2019-07-07,Blue,41.40,42.90
2019-07-06,Oficial,40.90,43.10
2019-07-06,Blue,41.40,42.90
2019-07-05,Oficial,40.83,43.03
2019-07-05,Blue,41.40,42.90
2019-07-04,Oficial,40.89,43.09
2019-07-04,Blue,41.45,42.95
2019-07-03,Oficial,41.15,43.35
2019-07-03,Blue,41.81,43.31
2019-07-02,Oficial,41.32,43.52
2019-07-02,Blue,41.97,43.47
2019-07-01,Oficial,41.34,43.54
2019-07-01,Blue,42.16,43.66
2019-06-30,Oficial,41.50,43.70
2019-06-30,Blue,42.30,43.80
2019-06-29,Oficial,41.50,43.70
2019-06-29,Blue,42.30,43.80
2019-06-28,Oficial,41.61,43.81
2019-06-28,Blue,42.57,44.07
2019-06-27,Oficial,41.77,43.97
2019-06-27,Blue,42.70,44.20
2019-06-26,Oficial,41.52,43.72
2019-06-26,Blue,42.64,44.14
2019-06-25,Oficial,41.40,43.57
2019-06-25,Blue,42.80,44.30
2019-06-24,Oficial,41.68,43.88
2019-06-24,Blue,42.96,44.46
2019-06-23,Oficial,42.08,44.28
2019-06-23,Blue,43.00,44.50
2019-06-22,Oficial,42.59,44.79
2019-06-22,Blue,43.00,44.50
2019-06-21,Oficial,42.59,44.79
2019-06-21,Blue,43.24,44.74
2019-06-20,Oficial,42.59,44.79
2019-06-20,Blue,43.40,44.90
2019-06-19,Oficial,42.59,44.79
2019-06-19,Blue,43.55,45.05
2019-06-18,Oficial,42.79,44.99
2019-06-18,Blue,43.70,45.20
2019-06-17,Oficial,42.97,45.17
2019-06-17,Blue,43.70,45.20
2019-06-16,Oficial,42.97,45.17
2019-06-16,Blue,43.70,45.20
2019-06-15,Oficial,42.97,45.17
2019-06-15,Blue,43.70,45.20
2019-06-14,Oficial,42.68,44.88
2019-06-14,Blue,43.76,45.26
2019-06-13,Oficial,42.57,44.77
2019-06-13,Blue,43.80,45.30
2019-06-12,Oficial,43.20,45.40
2019-06-12,Blue,43.96,45.46
2019-06-11,Oficial,43.85,46.05
2019-06-11,Blue,44.00,45.50
2019-06-10,Oficial,43.93,46.13
2019-06-10,Blue,44.13,45.63
2019-06-09,Oficial,43.92,46.12
2019-06-09,Blue,44.20,45.70
2019-06-08,Oficial,43.92,46.12
2019-06-08,Blue,44.20,45.70
2019-06-07,Oficial,43.92,46.12
2019-06-07,Blue,44.17,45.67
2019-06-06,Oficial,43.90,46.10
2019-06-06,Blue,44.12,45.62
2019-06-05,Oficial,43.80,46.00
2019-06-05,Blue,44.36,45.86
2019-06-04,Oficial,43.84,46.04
2019-06-04,Blue,44.56,46.06
2019-06-03,Oficial,43.87,46.10
2019-06-03,Blue,44.54,46.04
2019-06-02,Oficial,43.85,46.10
2019-06-02,Blue,44.50,46.00
2019-06-01,Oficial,43.85,46.10
2019-06-01,Blue,44.50,46.00
2019-05-31,Oficial,43.65,45.87
2019-05-31,Blue,44.44,45.94
2019-05-30,Oficial,43.51,45.71
2019-05-30,Blue,44.57,46.07
2019-05-29,Oficial,43.62,45.82
2019-05-29,Blue,44.70,46.20
2019-05-28,Oficial,43.81,46.01
2019-05-28,Blue,44.65,46.15
2019-05-27,Oficial,43.90,46.10
2019-05-27,Blue,44.65,46.15
2019-05-26,Oficial,43.86,46.06
2019-05-26,Blue,44.65,46.15
2019-05-25,Oficial,43.86,46.06
2019-05-25,Blue,44.65,46.15
2019-05-24,Oficial,43.99,46.19
2019-05-24,Blue,44.68,46.18
2019-05-23,Oficial,43.98,46.18
2019-05-23,Blue,44.51,46.15
2019-05-22,Oficial,43.81,46.01
2019-05-22,Blue,44.71,46.21
2019-05-21,Oficial,44.00,46.20
2019-05-21,Blue,44.78,46.28
2019-05-20,Oficial,44.15,46.35
2019-05-20,Blue,44.73,46.23
2019-05-19,Oficial,44.00,46.20
2019-05-19,Blue,44.60,46.10
2019-05-18,Oficial,44.00,46.20
2019-05-18,Blue,44.60,46.10
2019-05-17,Oficial,43.87,46.07
2019-05-17,Blue,44.53,46.03
2019-05-16,Oficial,43.88,46.07
2019-05-16,Blue,44.51,46.01
2019-05-15,Oficial,44.03,46.21
2019-05-15,Blue,44.51,46.01
2019-05-14,Oficial,44.07,46.27
2019-05-14,Blue,44.50,46.00
2019-05-13,Oficial,44.07,46.27
2019-05-13,Blue,44.67,46.04
2019-05-12,Oficial,43.85,46.05
2019-05-12,Blue,44.50,46.00
2019-05-11,Oficial,43.85,46.05
2019-05-11,Blue,44.50,46.00
2019-05-10,Oficial,44.05,46.26
2019-05-10,Blue,44.77,46.00
2019-05-09,Oficial,44.26,46.46
2019-05-09,Blue,45.00,46.00
2019-05-08,Oficial,44.13,46.32
2019-05-08,Blue,44.76,45.97
